Date,AAPL,GOOGL,MSFT,AMZN,FB
2012-08-14,90.2414321899414,334.6646728515625,30.1299991607666,233.19000244140625,20.3799991607666
2012-08-15,90.11856842041016,334.1040954589844,30.200000762939453,237.4199981689453,21.200000762939453
2012-08-16,90.90571594238281,336.7717590332031,30.780000686645508,241.5500030517578,19.8700008392334
2012-08-17,92.58714294433594,338.9089050292969,30.899999618530273,241.1699981689453,19.049999237060547
2012-08-20,95.02143096923828,338.10809326171875,30.739999771118164,240.35000610351562,20.010000228881836
2012-08-21,93.72285461425781,335.090087890625,30.799999237060547,239.4499969482422,19.15999984741211
2012-08-22,95.5528564453125,338.9289245605469,30.540000915527344,243.10000610351562,19.440000534057617
2012-08-23,94.66143035888672,338.7387390136719,30.260000228881836,241.1999969482422,19.440000534057617
2012-08-24,94.74571228027344,339.6546630859375,30.559999465942383,245.74000549316406,19.40999984741211
2012-08-27,96.52571105957031,334.9449462890625,30.690000534057617,243.9199981689453,19.149999618530273
2012-08-28,96.4000015258789,338.9639587402344,30.6299991607666,246.11000061035156,19.34000015258789
2012-08-29,96.20999908447266,344.3493347167969,30.649999618530273,247.1199951171875,19.100000381469727
2012-08-30,94.83856964111328,341.1811828613281,30.31999969482422,246.22000122070312,19.09000015258789
2012-08-31,95.03428649902344,342.88787841796875,30.81999969482422,248.27000427246094,18.059999465942383
2012-09-04,96.42428588867188,340.8608703613281,30.389999389648438,247.8800048828125,17.729999542236328
2012-09-05,95.74714660644531,340.7007141113281,30.389999389648438,246.22000122070312,18.579999923706055
2012-09-06,96.61000061035156,350.050048828125,31.350000381469727,251.3800048828125,18.959999084472656
2012-09-07,97.2057113647461,353.4284362792969,30.950000762939453,259.1400146484375,18.979999542236328
2012-09-10,94.67713928222656,350.7357482910156,30.719999313354492,257.0899963378906,18.809999465942383
2012-09-11,94.37000274658203,346.4414367675781,30.790000915527344,255.6699981689453,19.43000030517578
2012-09-12,95.68428802490234,345.7857971191406,30.780000686645508,255.6300048828125,20.93000030517578
2012-09-13,97.56857299804688,353.3733825683594,30.940000534057617,260.239990234375,20.709999084472656
2012-09-14,98.75428771972656,355.1951904296875,31.209999084472656,261.2699890136719,22.0
2012-09-17,99.96857452392578,355.3453369140625,31.209999084472656,258.0,21.520000457763672
2012-09-18,100.27285766601562,359.49951171875,31.18000030517578,258.75,21.8700008392334
2012-09-19,100.30000305175781,364.1141052246094,31.049999237060547,261.67999267578125,23.290000915527344
2012-09-20,99.81428527832031,364.4244384765625,31.450000762939453,260.80999755859375,22.59000015258789
2012-09-21,100.01285552978516,367.36236572265625,31.190000534057617,257.4700012207031,22.860000610351562
2012-09-24,98.68428802490234,375.0650634765625,30.780000686645508,254.8000030517578,20.790000915527344
2012-09-25,96.22000122070312,374.9549560546875,30.389999389648438,252.4600067138672,20.280000686645508
2012-09-26,95.02571105957031,377.10711669921875,30.170000076293945,249.6699981689453,20.6200008392334
2012-09-27,97.33142852783203,378.6286315917969,30.15999984741211,256.5899963378906,20.31999969482422
2012-09-28,95.30000305175781,377.62762451171875,29.760000228881836,254.32000732421875,21.65999984741211
2012-10-01,94.19857025146484,381.2712707519531,29.489999771118164,252.00999450683594,21.989999771118164
2012-10-02,94.47285461425781,378.8738708496094,29.65999984741211,250.60000610351562,22.270000457763672
2012-10-03,95.92142486572266,381.6316223144531,29.860000610351562,255.9199981689453,21.829999923706055
2012-10-04,95.25714111328125,384.409423828125,30.030000686645508,260.4700012207031,21.950000762939453
2012-10-05,93.22714233398438,384.2091979980469,29.850000381469727,258.510009765625,20.90999984741211
2012-10-08,91.16714477539062,379.2992858886719,29.780000686645508,259.05999755859375,20.399999618530273
2012-10-09,90.8357162475586,372.41741943359375,29.280000686645508,250.9600067138672,20.229999542236328
2012-10-10,91.5585708618164,372.65264892578125,28.979999542236328,244.99000549316406,19.639999389648438
2012-10-11,89.72856903076172,376.1161193847656,28.950000762939453,244.22000122070312,19.75
2012-10-12,89.95857238769531,372.74774169921875,29.200000762939453,242.36000061035156,19.520000457763672
2012-10-15,90.68000030517578,370.8608703613281,29.510000228881836,244.17999267578125,19.520000457763672
2012-10-16,92.82714080810547,372.72271728515625,29.489999771118164,243.94000244140625,19.479999542236328
2012-10-17,92.08714294433594,378.12310791015625,29.59000015258789,247.49000549316406,19.8799991607666
2012-10-18,90.37714385986328,347.84783935546875,29.5,244.85000610351562,18.979999542236328
2012-10-19,87.12000274658203,341.2362365722656,28.639999389648438,240.0,19.0
2012-10-22,90.57571411132812,339.6746826171875,28.0,233.77999877929688,19.31999969482422
2012-10-23,87.62285614013672,340.5155029296875,28.049999237060547,234.30999755859375,19.5
2012-10-24,88.11856842041016,338.9889831542969,27.899999618530273,228.49000549316406,23.229999542236328
2012-10-25,87.07714080810547,339.2192077636719,27.8799991607666,222.9199981689453,22.559999465942383
2012-10-26,86.28571319580078,337.91290283203125,28.209999084472656,238.24000549316406,21.940000534057617
2012-10-31,85.04571533203125,340.490478515625,28.540000915527344,232.88999938964844,21.110000610351562
2012-11-01,85.22000122070312,344.1391296386719,29.520000457763672,232.13999938964844,21.209999084472656
2012-11-02,82.4000015258789,344.3042907714844,29.5,232.4199981689453,21.18000030517578
2012-11-05,83.51714324951172,341.8218078613281,29.6299991607666,234.3300018310547,21.25
2012-11-06,83.2642822265625,341.2012023925781,29.860000610351562,237.55999755859375,21.170000076293945
2012-11-07,79.71428680419922,333.8938903808594,29.079999923706055,232.05999755859375,20.469999313354492
2012-11-08,76.82142639160156,326.4714660644531,28.809999465942383,227.35000610351562,19.989999771118164
2012-11-09,78.15142822265625,331.8468322753906,28.829999923706055,226.30999755859375,19.209999084472656
2012-11-12,77.5471420288086,333.2832946777344,28.219999313354492,226.47000122070312,20.06999969482422
2012-11-13,77.55714416503906,329.8548583984375,27.09000015258789,226.60000610351562,19.860000610351562
2012-11-14,76.6971435546875,326.6015930175781,26.84000015258789,222.9499969482422,22.360000610351562
2012-11-15,75.08856964111328,323.9539489746094,26.65999984741211,220.60000610351562,22.170000076293945
2012-11-16,75.38285827636719,323.9139099121094,26.520000457763672,225.22999572753906,23.559999465942383
2012-11-19,80.81857299804688,334.439453125,26.729999542236328,229.7100067138672,22.920000076293945
2012-11-20,80.12999725341797,335.3203125,26.709999084472656,233.77999877929688,23.100000381469727
2012-11-21,80.24285888671875,333.2682800292969,26.950000762939453,238.02999877929688,24.31999969482422
2012-11-23,81.64286041259766,334.3193054199219,27.700000762939453,239.8800048828125,24.0
2012-11-26,84.21857452392578,330.9059143066406,27.389999389648438,243.6199951171875,25.940000534057617
2012-11-27,83.54000091552734,335.6907043457031,27.079999923706055,243.39999389648438,26.149999618530273
2012-11-28,83.27714538574219,342.17718505859375,27.360000610351562,247.11000061035156,26.360000610351562
2012-11-29,84.19428253173828,346.2912902832031,26.950000762939453,251.27000427246094,27.31999969482422
2012-11-30,83.6114273071289,349.5345458984375,26.6200008392334,252.0500030517578,28.0
2012-12-03,83.7414321899414,347.97296142578125,26.43000030517578,250.3300018310547,27.040000915527344
2012-12-04,82.2642822265625,345.8608703613281,26.3700008392334,252.49000549316406,27.459999084472656
2012-12-05,76.97000122070312,344.2542419433594,26.670000076293945,253.9600067138672,27.709999084472656
2012-12-06,78.17713928222656,345.9109191894531,26.729999542236328,253.3699951171875,26.969999313354492
2012-12-07,76.17857360839844,342.44744873046875,26.459999084472656,253.27000427246094,27.489999771118164
2012-12-10,75.68856811523438,343.05303955078125,26.940000534057617,247.77000427246094,27.84000015258789
2012-12-11,77.3414306640625,348.7887878417969,27.31999969482422,250.69000244140625,27.979999542236328
2012-12-12,77.0,349.1291198730469,27.239999771118164,251.75999450683594,27.579999923706055
2012-12-13,75.66999816894531,351.7016906738281,27.110000610351562,251.25,28.239999771118164
2012-12-14,72.82714080810547,351.3313293457031,26.809999465942383,249.19000244140625,26.809999465942383
2012-12-17,74.11856842041016,360.7507629394531,27.100000381469727,253.86000061035156,26.75
2012-12-18,76.27143096923828,360.8959045410156,27.559999465942383,260.3999938964844,27.709999084472656
2012-12-19,75.18714141845703,360.4154052734375,27.309999465942383,257.989990234375,27.40999984741211
2012-12-20,74.5328598022461,361.5415344238281,27.68000030517578,261.5,27.360000610351562
2012-12-21,74.19000244140625,358.1731872558594,27.450000762939453,256.9200134277344,26.260000228881836
2012-12-24,74.30999755859375,355.1051025390625,27.059999465942383,258.6199951171875,26.93000030517578
2012-12-26,73.28571319580078,354.789794921875,26.860000610351562,248.6300048828125,26.510000228881836
2012-12-27,73.58000183105469,353.4985046386719,26.959999084472656,248.30999755859375,26.049999237060547
2012-12-28,72.79856872558594,350.3553466796875,26.549999237060547,245.17999267578125,25.90999984741211
2012-12-31,76.02428436279297,354.0440368652344,26.709999084472656,250.8699951171875,26.6200008392334
2013-01-02,78.43285369873047,361.98699951171875,27.6200008392334,257.30999755859375,28.0
2013-01-03,77.44285583496094,362.19720458984375,27.25,258.4800109863281,27.770000457763672
2013-01-04,75.28571319580078,369.3543395996094,26.739999771118164,259.1499938964844,28.760000228881836
2013-01-07,74.84285736083984,367.74273681640625,26.690000534057617,268.4599914550781,29.420000076293945
2013-01-08,75.0442886352539,367.01702880859375,26.549999237060547,266.3800048828125,29.059999465942383
2013-01-09,73.87142944335938,369.429443359375,26.700000762939453,266.3500061035156,30.59000015258789
2013-01-10,74.78713989257812,371.1111145019531,26.459999084472656,265.3399963378906,31.299999237060547
2013-01-11,74.32857513427734,370.3653564453125,26.829999923706055,267.94000244140625,31.719999313354492
2013-01-14,71.67857360839844,361.98699951171875,26.889999389648438,272.7300109863281,30.950000762939453
2013-01-15,69.41714477539062,362.82781982421875,27.209999084472656,271.8999938964844,30.100000381469727
2013-01-16,72.29856872558594,357.95294189453125,27.040000915527344,268.92999267578125,29.850000381469727
2013-01-17,71.81143188476562,356.0160217285156,27.25,270.4800109863281,30.139999389648438
2013-01-18,71.42857360839844,352.60760498046875,27.25,272.1199951171875,29.65999984741211
2013-01-22,72.11000061035156,351.7867736816406,27.149999618530273,270.19000244140625,30.729999542236328
2013-01-23,73.43000030517578,371.1211242675781,27.610000610351562,268.1099853515625,30.81999969482422
2013-01-24,64.35713958740234,377.48248291015625,27.6299991607666,273.4599914550781,31.079999923706055
2013-01-25,62.84000015258789,377.21221923828125,27.8799991607666,283.989990234375,31.540000915527344
2013-01-28,64.26142883300781,375.7407531738281,27.90999984741211,276.0400085449219,32.470001220703125
2013-01-29,65.4671401977539,377.21722412109375,28.010000228881836,260.3500061035156,30.790000915527344
2013-01-30,65.26142883300781,377.29229736328125,27.850000381469727,272.760009765625,31.239999771118164
2013-01-31,65.06999969482422,378.2232360839844,27.450000762939453,265.5,30.979999542236328
2013-02-01,64.8028564453125,388.1882019042969,27.93000030517578,265.0,29.729999542236328
2013-02-04,63.18857192993164,379.889892578125,27.440000534057617,259.9800109863281,28.110000610351562
2013-02-05,65.40571594238281,383.2532653808594,27.5,266.8900146484375,28.639999389648438
2013-02-06,65.3357162475586,385.470458984375,27.34000015258789,262.2200012207031,29.049999237060547
2013-02-07,66.8885726928711,387.36236572265625,27.280000686645508,260.2300109863281,28.649999618530273
2013-02-08,67.85428619384766,393.07806396484375,27.549999237060547,261.95001220703125,28.549999237060547
2013-02-11,68.56143188476562,391.6015930175781,27.860000610351562,257.2099914550781,28.260000228881836
2013-02-12,66.84285736083984,390.7407531738281,27.8799991607666,258.70001220703125,27.3700008392334
2013-02-13,66.71571350097656,391.8218078613281,28.030000686645508,269.4700012207031,27.90999984741211
2013-02-14,66.65571594238281,394.3042907714844,28.040000915527344,269.239990234375,28.5
2013-02-15,65.73714447021484,396.8418273925781,28.010000228881836,265.0899963378906,28.31999969482422
2013-02-19,65.71286010742188,403.8288269042969,28.049999237060547,269.75,28.93000030517578
2013-02-20,64.12142944335938,396.6266174316406,27.8700008392334,266.4100036621094,28.459999084472656
2013-02-21,63.72285842895508,398.1631774902344,27.489999771118164,265.94000244140625,27.280000686645508
2013-02-22,64.40142822265625,400.2552490234375,27.760000228881836,265.4200134277344,27.1299991607666
2013-02-25,63.25714111328125,395.7807922363281,27.3700008392334,259.8699951171875,27.270000457763672
2013-02-26,64.1385726928711,395.46044921875,27.3700008392334,259.3599853515625,27.389999389648438
2013-02-27,63.5099983215332,400.290283203125,27.809999465942383,263.25,26.8700008392334
2013-02-28,63.05714416503906,401.0010070800781,27.799999237060547,264.2699890136719,27.25
2013-03-01,61.4957160949707,403.4985046386719,27.950000762939453,265.739990234375,27.780000686645508
2013-03-04,60.00714111328125,411.1611633300781,28.149999618530273,273.1099853515625,27.719999313354492
2013-03-05,61.591426849365234,419.7197265625,28.350000381469727,275.5899963378906,27.520000457763672
2013-03-06,60.808570861816406,416.1061096191406,28.09000015258789,273.7900085449219,27.450000762939453
2013-03-07,61.51142883300781,416.7167053222656,28.139999389648438,273.8800048828125,28.579999923706055
2013-03-08,61.674285888671875,416.1761779785156,28.0,274.19000244140625,27.959999084472656
2013-03-11,62.5528564453125,417.82781982421875,27.8700008392334,271.239990234375,28.139999389648438
2013-03-12,61.20428466796875,414.2192077636719,27.90999984741211,274.1300048828125,27.829999923706055
2013-03-13,61.19285583496094,413.06805419921875,27.920000076293945,275.1000061035156,27.079999923706055
2013-03-14,61.78571319580078,411.1811828613281,28.139999389648438,265.739990234375,27.040000915527344
2013-03-15,63.380001068115234,407.55755615234375,28.040000915527344,261.82000732421875,26.649999618530273
2013-03-18,65.10285949707031,404.2992858886719,28.100000381469727,257.8900146484375,26.489999771118164
2013-03-19,64.92713928222656,406.0660705566406,28.18000030517578,256.4100036621094,26.549999237060547
2013-03-20,64.58285522460938,407.76275634765625,28.31999969482422,257.2799987792969,25.860000610351562
2013-03-21,64.67571258544922,406.0360412597656,28.110000610351562,253.38999938964844,25.739999771118164
2013-03-22,65.98714447021484,405.560546875,28.25,257.75,25.729999542236328
2013-03-25,66.22571563720703,405.2252197265625,28.15999984741211,256.0199890136719,25.1299991607666
2013-03-26,65.87714385986328,406.6166076660156,28.15999984741211,260.30999755859375,25.209999084472656
2013-03-27,64.58285522460938,401.7317199707031,28.3700008392334,265.29998779296875,26.09000015258789
2013-03-28,63.237144470214844,397.49249267578125,28.610000610351562,266.489990234375,25.579999923706055
2013-04-01,61.272857666015625,400.9960021972656,28.610000610351562,261.6099853515625,25.530000686645508
2013-04-02,61.3985710144043,406.92694091796875,28.799999237060547,263.32000732421875,25.420000076293945
2013-04-03,61.71285629272461,403.5035095214844,28.559999465942383,259.0299987792969,26.25
2013-04-04,61.10285568237305,397.93292236328125,28.600000381469727,259.0799865722656,27.06999969482422
2013-04-05,60.4571418762207,391.91693115234375,28.700000762939453,255.47999572753906,27.389999389648438
2013-04-08,60.887142181396484,387.81280517578125,28.59000015258789,258.95001220703125,26.850000381469727
2013-04-09,60.99714279174805,389.2142028808594,29.610000610351562,261.1400146484375,26.59000015258789
2013-04-10,62.24142837524414,395.4854736328125,30.280000686645508,264.7699890136719,27.56999969482422
2013-04-11,62.047142028808594,395.590576171875,28.940000534057617,269.8500061035156,28.020000457763672
2013-04-12,61.400001525878906,395.42041015625,28.790000915527344,272.8699951171875,27.399999618530273
2013-04-15,59.978572845458984,391.3563537597656,28.690000534057617,267.7200012207031,26.520000457763672
2013-04-16,60.89142990112305,397.08209228515625,28.969999313354492,272.3399963378906,26.920000076293945
2013-04-17,57.5428581237793,391.6716613769531,28.829999923706055,267.3999938964844,26.6299991607666
2013-04-18,56.00714111328125,383.3383483886719,28.790000915527344,259.4200134277344,25.690000534057617
2013-04-19,55.790000915527344,400.3353271484375,29.770000457763672,260.32000732421875,25.729999542236328
2013-04-22,56.952857971191406,400.4554443359375,30.829999923706055,263.54998779296875,25.969999313354492
2013-04-23,58.01856994628906,404.3543395996094,30.600000381469727,268.8999938964844,25.979999542236328
2013-04-24,57.922855377197266,407.13214111328125,31.760000228881836,268.7799987792969,26.110000610351562
2013-04-25,58.34000015258789,404.9549560546875,31.940000534057617,274.70001220703125,26.139999389648438
2013-04-26,59.599998474121094,401.1111145019531,31.790000915527344,254.80999755859375,26.850000381469727
2013-04-29,61.44571304321289,409.93994140625,32.61000061035156,249.74000549316406,26.979999542236328
2013-04-30,63.2542839050293,412.69769287109375,33.099998474121094,253.80999755859375,27.770000457763672
2013-05-01,62.755714416503906,410.6256408691406,32.720001220703125,248.22999572753906,27.43000030517578
2013-05-02,63.645713806152344,415.22021484375,33.15999984741211,252.5500030517578,28.969999313354492
2013-05-03,64.2828598022461,423.2832946777344,33.4900016784668,258.04998779296875,28.309999465942383
2013-05-06,65.81571197509766,431.2062072753906,33.75,255.72000122070312,27.56999969482422
2013-05-07,65.52285766601562,429.0440368652344,33.310001373291016,257.7300109863281,26.889999389648438
2013-05-08,66.26285552978516,437.25225830078125,32.9900016784668,258.67999267578125,27.1200008392334
2013-05-09,65.25285339355469,436.1761779785156,32.65999984741211,260.1600036621094,27.040000915527344
2013-05-10,64.70999908447266,440.5555419921875,32.689998626708984,263.6300048828125,26.68000030517578
2013-05-13,64.96286010742188,439.2041931152344,33.029998779296875,264.510009765625,26.81999969482422
2013-05-14,63.408573150634766,443.9939880371094,33.529998779296875,268.3299865722656,27.06999969482422
2013-05-15,61.264286041259766,458.4034118652344,33.849998474121094,266.55999755859375,26.600000381469727
2013-05-16,62.08285903930664,452.38739013671875,34.08000183105469,264.1199951171875,26.1299991607666
2013-05-17,61.894287109375,455.0450439453125,34.869998931884766,269.8999938964844,26.25
2013-05-20,63.27571487426758,454.7197265625,35.08000183105469,267.6300048828125,25.760000228881836
2013-05-21,62.808570861816406,453.9389343261719,34.849998474121094,268.8599853515625,25.65999984741211
2013-05-22,63.04999923706055,445.1551513671875,34.61000061035156,262.9599914550781,25.15999984741211
2013-05-23,63.16285705566406,441.8368225097656,34.150001525878906,261.79998779296875,25.059999465942383
2013-05-24,63.592857360839844,437.09710693359375,34.27000045776367,261.739990234375,24.309999465942383
2013-05-28,63.06285858154297,441.0760803222656,35.02000045776367,267.2900085449219,24.100000381469727
2013-05-29,63.56428527832031,434.589599609375,34.880001068115234,265.5299987792969,23.31999969482422
2013-05-30,64.51142883300781,435.8158264160156,35.029998779296875,266.8299865722656,24.549999237060547
2013-05-31,64.24714660644531,436.0460510253906,34.900001525878906,269.20001220703125,24.350000381469727
2013-06-03,64.3885726928711,434.2492370605469,35.59000015258789,266.8800048828125,23.850000381469727
2013-06-04,64.18714141845703,429.97998046875,34.9900016784668,265.70001220703125,23.520000457763672
2013-06-05,63.58714294433594,430.2802734375,34.779998779296875,267.1700134277344,22.899999618530273
2013-06-06,62.637142181396484,432.75274658203125,34.959999084472656,267.8299865722656,22.969999313354492
2013-06-07,63.11571502685547,440.3052978515625,35.66999816894531,276.8699951171875,23.290000915527344
2013-06-10,62.698570251464844,445.5555419921875,35.470001220703125,281.07000732421875,24.329999923706055
2013-06-11,62.514286041259766,440.3453369140625,34.84000015258789,274.7799987792969,24.030000686645508
2013-06-12,61.74142837524414,436.4264221191406,35.0,271.6700134277344,23.770000457763672
2013-06-13,62.279998779296875,438.9389343261719,34.720001220703125,275.7900085449219,23.729999542236328
2013-06-14,61.43571472167969,437.95794677734375,34.400001525878906,273.989990234375,23.6299991607666
2013-06-17,61.71428680419922,443.5685729980469,35.0,278.05999755859375,24.020000457763672
2013-06-18,61.681427001953125,450.7607727050781,34.97999954223633,281.760009765625,24.209999084472656
2013-06-19,60.42856979370117,450.7908020019531,34.59000015258789,278.1600036621094,24.309999465942383
2013-06-20,59.5485725402832,442.81280517578125,33.4900016784668,273.44000244140625,23.899999618530273
2013-06-21,59.07143020629883,440.9059143066406,33.27000045776367,273.3599853515625,24.530000686645508
2013-06-24,57.505714416503906,435.330322265625,33.720001220703125,270.6099853515625,23.940000534057617
2013-06-25,57.51856994628906,433.5335388183594,33.66999816894531,272.0899963378906,24.25
2013-06-26,56.86714172363281,437.26226806640625,34.349998474121094,277.57000732421875,24.15999984741211
2013-06-27,56.2542839050293,438.9739685058594,34.619998931884766,277.54998779296875,24.65999984741211
2013-06-28,56.64714431762695,440.6256408691406,34.540000915527344,277.69000244140625,24.8799991607666
2013-07-01,58.459999084472656,444.3843994140625,34.36000061035156,282.1000061035156,24.809999465942383
2013-07-02,59.78428649902344,441.5965881347656,33.939998626708984,283.7300109863281,24.40999984741211
2013-07-03,60.11428451538086,443.6586608886719,34.0099983215332,284.0299987792969,24.520000457763672
2013-07-05,59.63142776489258,447.19219970703125,34.209999084472656,285.8800048828125,24.3700008392334
2013-07-08,59.2928581237793,452.99798583984375,34.33000183105469,290.5899963378906,24.709999084472656
2013-07-09,60.33571243286133,453.07305908203125,34.349998474121094,291.5299987792969,25.479999542236328
2013-07-10,60.104286193847656,453.4484558105469,34.70000076293945,292.3299865722656,25.799999237060547
2013-07-11,61.04142761230469,460.58056640625,35.689998626708984,299.6600036621094,25.809999465942383
2013-07-12,60.93000030517578,461.96197509765625,35.66999816894531,307.54998779296875,25.90999984741211
2013-07-15,61.06285858154297,462.80780029296875,36.16999816894531,306.57000732421875,26.280000686645508
2013-07-16,61.4571418762207,460.2652587890625,36.27000045776367,306.8699951171875,26.31999969482422
2013-07-17,61.47285842895508,459.7347412109375,35.7400016784668,308.69000244140625,26.649999618530273
2013-07-18,61.68000030517578,455.7958068847656,35.439998626708984,304.1099853515625,26.18000030517578
2013-07-19,60.7071418762207,448.7487487792969,31.399999618530273,305.2300109863281,25.8799991607666
2013-07-22,60.90142822265625,455.8058166503906,32.0099983215332,303.4800109863281,26.049999237060547
2013-07-23,59.855712890625,452.35235595703125,31.81999969482422,301.05999755859375,26.1299991607666
2013-07-24,62.93000030517578,451.90191650390625,31.959999084472656,298.94000244140625,26.510000228881836
2013-07-25,62.64285659790039,444.2942810058594,31.389999389648438,303.3999938964844,34.36000061035156
2013-07-26,62.998573303222656,443.11810302734375,31.6200008392334,312.010009765625,34.0099983215332
2013-07-29,63.970001220703125,441.5765686035156,31.540000915527344,306.1000061035156,35.43000030517578
2013-07-30,64.76000213623047,445.9059143066406,31.850000381469727,302.4100036621094,37.630001068115234
2013-07-31,64.64714050292969,444.3193054199219,31.84000015258789,301.2200012207031,36.79999923706055
2013-08-01,65.23999786376953,452.56256103515625,31.670000076293945,305.57000732421875,37.4900016784668
